,sample,cell_label,frame_number,total_intensity
16151,delta,27,375,41548.81675547375
16152,delta,28,375,43633.25499617442
16153,delta,29,375,72333.14852860334
16154,delta,30,375,39137.08212552621
16155,delta,31,375,32083.13610521583
16156,delta,32,375,43103.32769641339
16157,delta,33,375,50319.164714688406
16158,delta,34,375,44056.46823341599
16159,delta,35,375,48071.69677307587
16160,delta,36,375,36585.69469381682
16161,delta,37,375,53223.61258311135
16162,delta,38,375,26384.626781570787
16163,delta,39,375,13744.438676923764
16164,delta,40,375,44048.06418128779
16165,delta,41,375,38751.32902009404
16166,delta,42,375,47864.25373589028
16167,delta,43,375,34841.026780688
16168,delta,1,376,34551.920095988506
16169,delta,2,376,47262.77560260478
16170,delta,3,376,28760.586386738036
16171,delta,4,376,30750.31490099042
16172,delta,5,376,29749.55047738977
16173,delta,6,376,40411.21952954248
16174,delta,7,376,31453.181731922872
16175,delta,8,376,74965.93147222314
16176,delta,9,376,39393.02423697379
16177,delta,10,376,46142.11138498481
16178,delta,11,376,31796.630799023587
16179,delta,12,376,32864.2344833361
16180,delta,13,376,52789.72179289292
16181,delta,14,376,50120.904687809714
16182,delta,15,376,48145.91673717632
16183,delta,16,376,39875.80459917785
16184,delta,17,376,44028.23830935225
16185,delta,18,376,50386.74884788391
16186,delta,19,376,50895.62141152884
16187,delta,20,376,55850.06212603605
16188,delta,21,376,118934.64479119901
16189,delta,22,376,30464.383838165577
16190,delta,23,376,47685.96969143862
16191,delta,24,376,50479.20500220508
16192,delta,25,376,31056.14644867979
16193,delta,26,376,50094.204052982896
16194,delta,27,376,40864.36118131175
16195,delta,28,376,43827.042376779646
16196,delta,29,376,71449.66584326979
16197,delta,30,376,37157.79437512426
16198,delta,31,376,31622.997455083383
16199,delta,32,376,41346.102827817514
16200,delta,33,376,49321.48024699306
16201,delta,34,376,42722.07698216414
16202,delta,35,376,46044.00766088533
16203,delta,36,376,33118.60469978669
16204,delta,37,376,51031.651127899386
16205,delta,38,376,27218.308326184375
16206,delta,39,376,13923.606258091982
16207,delta,40,376,40764.378672399784
16208,delta,41,376,37698.19805717825
16209,delta,42,376,49525.93359581241
16210,delta,43,376,34469.87971972379
16211,delta,1,377,35903.85760654883
16212,delta,2,377,48738.67222157346
16213,delta,3,377,31786.111252070885
16214,delta,4,377,30400.997767284498
16215,delta,5,377,28978.67646931
16216,delta,6,377,42396.772242444844
16217,delta,7,377,30275.135251015676
16218,delta,8,377,75238.52538980798
16219,delta,9,377,40819.113965724784
16220,delta,10,377,46164.64097238854
16221,delta,11,377,34367.48426783424
16222,delta,12,377,32793.878853182294
16223,delta,13,377,53398.965832104695
16224,delta,14,377,51485.42687913846
16225,delta,15,377,50534.440427919646
16226,delta,16,377,42517.39647828886
16227,delta,17,377,43506.85286053066
16228,delta,18,377,49638.99569203741
16229,delta,19,377,52304.45898173725
16230,delta,20,377,57348.60071618227
16231,delta,21,377,120165.70384095242
16232,delta,22,377,31478.737957630452
16233,delta,23,377,46911.461049833044
16234,delta,24,377,52204.04598104586
16235,delta,25,377,30784.936382836775
16236,delta,26,377,48062.62079461623
16237,delta,27,377,42078.249757124955
16238,delta,28,377,46997.54400379383
16239,delta,29,377,70780.34208330057
16240,delta,30,377,38603.30620690173
16241,delta,31,377,33113.33452643193
16242,delta,32,377,42344.88130861634
16243,delta,33,377,48199.24160019996
16244,delta,34,377,44813.55420833047
16245,delta,35,377,48637.5397563892
16246,delta,36,377,32604.461109309308
16247,delta,37,377,50801.48501084141
16248,delta,38,377,29110.039616007187
16249,delta,39,377,14347.398408791418
16250,delta,40,377,40182.03040934227
16251,delta,41,377,40754.322754192835
16252,delta,42,377,48297.61315535352
16253,delta,43,377,35517.20904247082
16254,delta,1,378,33103.50322072347
16255,delta,2,378,45603.27697390504
16256,delta,3,378,29646.316702454737
16257,delta,4,378,30870.351233309644
16258,delta,5,378,28403.329711266495
16259,delta,6,378,43119.8891324655
16260,delta,7,378,32575.27974873662
16261,delta,8,378,72968.49484974382
16262,delta,9,378,41479.81663728942
16263,delta,10,378,47502.567057594344
16264,delta,11,378,33559.75036598578
16265,delta,12,378,32800.883493736066
16266,delta,13,378,52672.871273139244
16267,delta,14,378,51233.07885930745
16268,delta,15,378,45710.26470622976
16269,delta,16,378,40447.59989678548
16270,delta,17,378,43491.38845003588
16271,delta,18,378,49113.347666506736
16272,delta,19,378,51036.53438212532
16273,delta,20,378,56197.49587992313
16274,delta,21,378,117813.5835375555
16275,delta,22,378,32454.097588918918
16276,delta,23,378,46404.69778895251
16277,delta,24,378,50222.36735155988
16278,delta,25,378,32194.301072269453
16279,delta,26,378,44741.9073059175
16280,delta,27,378,45677.4796905407
16281,delta,28,378,43360.44746923205
16282,delta,29,378,69753.03658206601
16283,delta,30,378,39220.84955669192
16284,delta,31,378,34045.013341679645
16285,delta,32,378,40897.51155981732
16286,delta,33,378,48349.05908852982
16287,delta,34,378,44497.55448217716
16288,delta,35,378,46133.618997400554
16289,delta,36,378,34412.825754382415
16290,delta,37,378,49282.10836402743
16291,delta,38,378,28070.248470128536
16292,delta,39,378,14913.151242760214
16293,delta,40,378,42571.06180386402
16294,delta,41,378,39452.13498885139
16295,delta,42,378,47842.29930693943
16296,delta,43,378,35343.91927771433
16297,delta,1,379,33095.08065952562
16298,delta,2,379,46280.585857396065
16299,delta,3,379,30889.345634056317
16300,delta,4,379,30083.360103732703
16301,delta,5,379,28845.79799967852
16302,delta,6,379,43328.66012735083
16303,delta,7,379,33257.50234864989
16304,delta,8,379,76324.38491450466
16305,delta,9,379,40658.94171143902
16306,delta,10,379,49147.72957209435
16307,delta,11,379,35928.542526457204
16308,delta,12,379,32914.39049875777
16309,delta,13,379,53719.814009679954
16310,delta,14,379,51571.67328640951
16311,delta,15,379,49095.75792740832
16312,delta,16,379,43871.10901645033
16313,delta,17,379,43845.211177378
16314,delta,18,379,51600.74981583509
16315,delta,19,379,51585.217094860345
16316,delta,20,379,54406.687177811575
16317,delta,21,379,115950.12905358577
16318,delta,22,379,31524.128171432953
16319,delta,23,379,45647.21409726239
16320,delta,24,379,52982.60754412156
16321,delta,25,379,30146.8341897646
16322,delta,26,379,48304.41060682684
16323,delta,27,379,44567.61416824735
16324,delta,28,379,44814.63238132901
16325,delta,29,379,70910.45090626925
16326,delta,30,379,38663.01859138469
16327,delta,31,379,33988.06321457962
16328,delta,32,379,40576.63200212107
16329,delta,33,379,47901.70491981212
16330,delta,34,379,43442.87872612379
16331,delta,35,379,45837.20410630605
16332,delta,36,379,32876.43813473333
16333,delta,37,379,50965.25363638461
16334,delta,38,379,28214.952147679578
16335,delta,39,379,14506.348309599503
16336,delta,40,379,44066.855362643946
16337,delta,41,379,40207.250719850854
16338,delta,42,379,48551.883777720665
16339,delta,43,379,36239.971073574736
16340,delta,1,380,33972.9288179184
16341,delta,2,380,46343.15990782577
16342,delta,3,380,30514.11693489157
16343,delta,4,380,29329.121489799207
16344,delta,5,380,28829.962818804503
16345,delta,6,380,40381.1626105946
16346,delta,7,380,30693.373631903632
16347,delta,8,380,72873.42087502705
16348,delta,9,380,39632.63148946488
16349,delta,10,380,47591.45021487507
16350,delta,11,380,33459.986149145145
16351,delta,12,380,33459.28725065793
16352,delta,13,380,52189.03498085601
16353,delta,14,380,51800.935066382015
16354,delta,15,380,48711.011639123826
16355,delta,16,380,39655.3329839617
16356,delta,17,380,43716.97993116177
16357,delta,18,380,50299.693796672684
16358,delta,19,380,52073.586005494915
16359,delta,20,380,56065.148818126276
16360,delta,21,380,119727.27430207412
16361,delta,22,380,30398.517767661684
16362,delta,23,380,48150.008086315574
16363,delta,24,380,50036.08207360811
16364,delta,25,380,31196.055460330397
16365,delta,26,380,48653.418761232635
16366,delta,27,380,41200.94583959411
16367,delta,28,380,44278.033551023625
16368,delta,29,380,72930.23960627656
16369,delta,30,380,36601.18738588604
16370,delta,31,380,31719.064049589953
16371,delta,32,380,41947.79057793424
16372,delta,33,380,46483.91596332408
16373,delta,34,380,43340.50167346258
16374,delta,35,380,48180.7968249711
16375,delta,36,380,35612.040171827015
16376,delta,37,380,51662.85025327973
16377,delta,38,380,26821.621363194954
16378,delta,39,380,15395.526846055553
16379,delta,40,380,40832.31466816505
16380,delta,41,380,39387.472650544965
16381,delta,42,380,46851.97564667029
16382,delta,43,380,36330.190993452146
16383,delta,1,381,34819.2540423162
16384,delta,2,381,46571.166923283134
16385,delta,3,381,29743.453491244756
16386,delta,4,381,31081.84953044866
16387,delta,5,381,29265.1033208814
16388,delta,6,381,41821.018924577285
16389,delta,7,381,31820.305379986945
16390,delta,8,381,74302.20756142252
16391,delta,9,381,40572.91158879839
16392,delta,10,381,46650.17751039246
16393,delta,11,381,33380.89184189643
16394,delta,12,381,32084.044321957303
16395,delta,13,381,52373.58198116016
16396,delta,14,381,49122.13666191209
16397,delta,15,381,48333.9393438846
16398,delta,16,381,40574.64421284599
16399,delta,17,381,46765.896449089094
16400,delta,18,381,50435.781765657215
16401,delta,19,381,52824.557923929
16402,delta,20,381,56612.19742087547
16403,delta,21,381,116896.41808458236
16404,delta,22,381,29966.226218903725
16405,delta,23,381,46176.36098043264
16406,delta,24,381,49837.785066154654
16407,delta,25,381,31891.013818984862
16408,delta,26,381,48008.50461884646
16409,delta,27,381,43736.97203298905
16410,delta,28,381,43247.14502609468
16411,delta,29,381,73960.9014947449
16412,delta,30,381,39143.24015808271
16413,delta,31,381,33601.26119966176
16414,delta,32,381,40446.246587931666
16415,delta,33,381,49042.551825146766
16416,delta,34,381,43589.899722701746
16417,delta,35,381,47861.39724399077
16418,delta,36,381,33808.23798987575
16419,delta,37,381,50008.26534622941
16420,delta,38,381,28873.44371747358
16421,delta,39,381,15153.05705203187
16422,delta,40,381,43185.18381746379
16423,delta,41,381,38842.95631914839
16424,delta,42,381,49962.17738633153
16425,delta,43,381,37965.54900799472
16426,delta,1,382,33382.32899606563
16427,delta,2,382,45386.20774942891
16428,delta,3,382,28032.24246979826
16429,delta,4,382,30411.711815780247
16430,delta,5,382,28534.602743925807
16431,delta,6,382,40464.23916750174
16432,delta,7,382,29343.553140060947
16433,delta,8,382,70905.10617987029
16434,delta,9,382,38505.115495734266
16435,delta,10,382,45811.43578600092
16436,delta,11,382,32469.29905673703
16437,delta,12,382,32934.09295032635
16438,delta,13,382,52136.340545053186
16439,delta,14,382,51504.040040979766
16440,delta,15,382,47970.63427742956
16441,delta,16,382,37534.715314179324
16442,delta,17,382,45342.56343010474
16443,delta,18,382,49840.497069224424
16444,delta,19,382,52066.581457030916
16445,delta,20,382,51368.67101883463
16446,delta,21,382,115672.5860472393
16447,delta,22,382,30032.009266530422
16448,delta,23,382,44388.322481248106
16449,delta,24,382,49828.58548758297
16450,delta,25,382,29183.323336760965
16451,delta,26,382,47377.124702043744
16452,delta,27,382,42543.26473607162
16453,delta,28,382,41670.90294231866
16454,delta,29,382,73071.44125032451
16455,delta,30,382,39684.49228920649
16456,delta,31,382,32518.80440215884
16457,delta,32,382,40131.09451946185
16458,delta,33,382,46748.124200048944
16459,delta,34,382,43408.580692299656
16460,delta,35,382,46942.420233071505
16461,delta,36,382,33404.56782429981
16462,delta,37,382,49578.60395284173
16463,delta,38,382,27240.97668147544
16464,delta,39,382,14499.629318133826
16465,delta,40,382,42337.218765556245
16466,delta,41,382,38741.329251385694
16467,delta,42,382,45602.43378795001
16468,delta,43,382,36372.43384642485
16469,delta,1,383,36835.11817478762
16470,delta,2,383,48694.03408717643
16471,delta,3,383,29781.97318051883
16472,delta,4,383,30950.53769228875
16473,delta,5,383,29551.11585354827
16474,delta,6,383,45182.93421747087
16475,delta,7,383,32649.576722360143
16476,delta,8,383,75402.68304986399
16477,delta,9,383,40622.229749500664
16478,delta,10,383,49652.950434491926
16479,delta,11,383,35164.79123731291
16480,delta,12,383,34951.2265450875
16481,delta,13,383,51558.083861887746
16482,delta,14,383,54416.02185659449
16483,delta,15,383,49906.280288543436
16484,delta,16,383,40186.41343329249
16485,delta,17,383,43374.13899583508
16486,delta,18,383,52538.00646797904
16487,delta,19,383,54272.96342604677
16488,delta,20,383,55527.517216047476
16489,delta,21,383,122420.79016963462
16490,delta,22,383,29710.855355782962
16491,delta,23,383,48010.32965041442
16492,delta,24,383,52609.383406983674
16493,delta,25,383,31090.326587819214
16494,delta,26,383,49609.21195590877
16495,delta,27,383,44937.96110517496
16496,delta,28,383,44745.28755301505
16497,delta,29,383,75110.4768647982
16498,delta,30,383,38767.11180496481
16499,delta,31,383,35491.32712296872
16500,delta,32,383,40545.23055710478
16501,delta,33,383,48631.30969884251
16502,delta,34,383,46766.42060675319
16503,delta,35,383,48020.23368479118
16504,delta,36,383,35041.3574519897
16505,delta,37,383,50875.361959641275
16506,delta,38,383,28271.48594616917
16507,delta,39,383,15078.375985482755
16508,delta,40,383,43035.776247318056
16509,delta,41,383,41405.79375027899
16510,delta,42,383,48321.1308614635
16511,delta,43,383,40221.52411836067
16512,delta,1,384,35439.31173511462
16513,delta,2,384,45702.48158827657
16514,delta,3,384,27376.214496717006
16515,delta,4,384,29400.520079928607
16516,delta,5,384,29473.946492354156
16517,delta,6,384,42838.539545288106
16518,delta,7,384,29207.766999135623
16519,delta,8,384,72568.61798296828
16520,delta,9,384,38677.04453356576
16521,delta,10,384,47833.64563211078
16522,delta,11,384,32921.22307538395
16523,delta,12,384,31328.83997378557
16524,delta,13,384,48848.71063519964
16525,delta,14,384,50380.970748325926
16526,delta,15,384,44730.533870655025
16527,delta,16,384,37595.75805842574
16528,delta,17,384,44970.83721040921
16529,delta,18,384,49776.39819849306
16530,delta,19,384,50173.34596774122
16531,delta,20,384,54037.78517012598
16532,delta,21,384,113801.26001109603
16533,delta,22,384,28669.0158406934
16534,delta,23,384,46871.05496222963
16535,delta,24,384,47535.467203175926
16536,delta,25,384,29667.949096005
16537,delta,26,384,47921.72209258954
16538,delta,27,384,43849.346299961726
16539,delta,28,384,41859.08891601156
16540,delta,29,384,70209.01412673248
16541,delta,30,384,36243.45461865369
16542,delta,31,384,31793.614938051567
16543,delta,32,384,38863.81129785846
16544,delta,33,384,48969.58542144664
16545,delta,34,384,44838.37755242067
16546,delta,35,384,45979.41413618397
16547,delta,36,384,35248.09729668792
16548,delta,37,384,47978.15931012708
16549,delta,38,384,27026.022233438838
16550,delta,39,384,13750.776545519257
16551,delta,40,384,39497.07556432533
16552,delta,41,384,37516.48825145069
16553,delta,42,384,47944.52198029146
16554,delta,43,384,34211.964993584596
16555,delta,1,385,36797.45336579834
16556,delta,2,385,48544.631816857625
16557,delta,3,385,29339.500210966653
16558,delta,4,385,30200.015510432466
16559,delta,5,385,30440.902638078343
16560,delta,6,385,40993.26491165325
16561,delta,7,385,29718.004121558377
16562,delta,8,385,72760.38515526758
16563,delta,9,385,39970.815184688916
16564,delta,10,385,47475.68024384996
16565,delta,11,385,33893.37620426024
16566,delta,12,385,31515.785964851795
16567,delta,13,385,52998.35804321639
16568,delta,14,385,49467.79221402764
16569,delta,15,385,48588.0839927171
16570,delta,16,385,39574.62784107874
16571,delta,17,385,43953.976000783856
16572,delta,18,385,51115.70223048079
16573,delta,19,385,51893.70486072963
16574,delta,20,385,55257.57170706992
16575,delta,21,385,115145.11706165191
16576,delta,22,385,31758.009363676705
16577,delta,23,385,48799.00707213717
16578,delta,24,385,50109.45722933434
16579,delta,25,385,29531.50003976208
16580,delta,26,385,47601.992360548466
16581,delta,27,385,43485.83770997772
16582,delta,28,385,42955.071409396696
16583,delta,29,385,73032.61379628105
16584,delta,30,385,38358.71589686132
16585,delta,31,385,33745.85020579793
16586,delta,32,385,39209.1053589418
16587,delta,33,385,48699.39094087829
16588,delta,34,385,44003.686560121656
